city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
sj,1992,3,1992-01-15,0.2224,0.2299,0.1984571,0.1994143,3.12,-1.4748461822920784,-1.470115478638484,-0.4086360021269989,-0.9284354640268915,-1.3139427636683256,19.8,1.5329906357381837,3.12,-0.4602199852614938,-1.2640838941442507,25.4714285714,6.17142857143,31.1,21.7,32.3,90
sj,1992,4,1992-01-22,0.1225333,0.13105,0.1888429,0.1688714,0.0,-1.684946097098921,-1.5999152286200435,-1.3461615888633178,-1.5202718224536165,-1.3139427636683256,5.11,-0.18931623008390927,0.0,-1.3435870601767996,-0.20463753385472216,24.8571428571,7.44285714286,30.6,20.0,1.3,85
sj,1992,5,1992-01-29,0.0550625,0.0483,0.1736714,0.1919286,0.0,-1.4056225115439542,-1.414487014607929,-1.5425602289683578,-1.6893679248612454,-1.3938134560847395,6.5,-1.097349521278647,0.0,-1.5380212946929044,-0.023018157792980855,24.8,6.58571428571,28.9,20.0,9.2,55
sj,1992,6,1992-02-05,0.1016,0.0846,0.1117167,0.1879571,0.0,-1.8306801411818443,-1.7791625022804491,-1.6083352457866926,-0.5056952080077954,-2.192520380248696,16.2,-0.5537965697453165,0.0,-1.5791516134875487,2.0050648747552056,24.7142857143,7.35714285714,30.6,20.0,3.0,53
sj,1992,7,1992-02-12,0.065175,0.1305,0.1957429,0.1788571,14.71,-1.0837931630252369,-0.975640240984503,-0.2900556906919482,-0.9284354640268915,-1.5535548409175217,20.1,1.1659762496742723,14.71,-0.31158996951013734,-0.5376063899396624,26.0285714286,6.57142857143,32.2,20.0,1.3,65
sj,1992,8,1992-02-19,0.0478,0.1844667,0.1946143,0.2030571,0.0,-0.9987816370976396,-0.9323736576573165,-0.9524378983033474,-1.0129835152306819,-0.754847916753565,4.4,-0.4836879528557885,0.0,-0.9967836900248651,0.2796808022746068,25.7571428571,7.38571428571,33.9,21.7,8.9,33
sj,1992,9,1992-02-26,0.10705,0.0815,0.1652429,0.1630571,0.0,-1.3606878477179467,-1.3032300856814962,-1.3813651186078195,-1.6893679248612454,-0.754847916753565,14.4,-0.8557704317247044,0.0,-1.4099564383388683,-0.083557949806498,25.2857142857,6.17142857143,29.4,21.7,16.0,38
sj,1992,10,1992-03-04,0.09403333,0.18218,0.1910857,0.1928571,0.0,-1.2088815519044822,-1.1981540979720458,-1.1543949914289466,-1.2666276688421492,-1.234072071251957,5.5,-0.6070115440204819,0.0,-1.2005657242848708,-0.2954472218644039,25.6571428571,7.81428571429,31.1,20.6,2.9,59
sj,1992,11,1992-03-11,0.08685,0.09015,0.128,0.1551,23.22,-1.2234549562277734,-1.2105159786754636,-1.0098752368877275,-1.4357237712497781,-0.9145893015863472,12.6,-0.2585801648589802,23.22,-1.0416531287694177,0.1283313222514079,25.7857142857,7.75714285714,31.7,21.7,5.9,40
sj,1992,12,1992-03-18,0.05305,0.08405,0.1417714,0.1345143,0.0,-0.9574903249900226,-0.8952880146818389,-0.9005590120910103,-0.7593393616192627,-1.3938134560847395,3.56,-0.4216038162014332,0.0,-0.9163926123450955,0.5218399703498662,26.1,7.85714285714,31.1,21.7,4.8,37
sj,1992,13,1992-03-25,0.11245,0.107,0.1348429,0.1068,0.0,-1.576860013405176,-1.5195630023173794,-0.9848622021860118,-0.8438874128230531,-1.1542013788355434,21.0,0.3863346424492324,0.0,-1.0257618692113282,0.7337292424077712,26.2,5.71428571429,32.2,22.2,2.3,29
sj,1992,14,1992-04-01,0.09995,0.07765,0.1930667,0.1769,122.27,-0.9271290654873064,-0.9632783602810852,-0.786610744623624,-0.9284354640268915,-0.9944599940027611,16.2,-0.25562377739925163,122.27,-0.8322624147154191,0.6126496583807368,26.2285714286,7.52857142857,31.1,21.7,24.1,30
sj,1992,15,1992-04-08,0.1039,0.1315,0.1224714,0.1243857,43.21,-0.33204838399427,-0.2648320858292668,-0.5846536514979875,0.2552372528266065,-1.0743306864191748,11.1,-0.755675599151068,43.21,-0.6041761011736182,2.45911331488837,26.9857142857,7.84285714286,32.8,21.7,0.0,30
sj,1992,16,1992-04-15,0.07515,0.09743333,0.1590286,0.1729857,83.11,-1.055860805234836,-1.0250877646633492,-0.10014191071492494,-0.7593393616192627,-0.5152358395043689,70.6,1.5528406658418437,83.11,-0.13865567441154877,-0.6586859739666977,26.8142857143,5.88571428571,31.7,22.8,24.5,28
sj,1992,17,1992-04-22,0.0922,0.1137,0.1514143,0.1548286,36.16,-0.8372597378352432,-0.8025739076757571,-0.6800737456887072,-0.5902432592115858,-0.5951065319207827,25.8,-0.14961616990615378,36.16,-0.7088714582006175,0.7942690344212893,26.6714285714,7.24285714286,31.7,22.2,4.6,23
sj,1992,18,1992-04-29,0.0125,0.0635,0.07031429,0.08944286,0.0,-0.7449615101710775,-0.5738791103365053,-1.1006632877592988,0.6779775088457026,-1.3139427636683256,4.0,-1.1822400754668307,0.0,-1.070631307955881,2.45911331488837,27.3714285714,6.5,33.9,23.3,1.6,24
sj,1992,19,1992-05-06,0.10875,0.2169,0.1823286,0.2073571,13.92,-0.6271598238785553,-0.641869455070429,-0.5679782956786685,0.6779775088457026,-0.9944599940027611,45.0,-0.13356720940624392,13.92,-0.5144372237499475,1.157507786523583,26.7857142857,6.91428571429,33.9,22.2,32.0,29
sj,1992,20,1992-05-13,0.101875,-0.0088,0.1420667,0.1259,2.94,-0.628374274734737,-0.5800600506882142,-0.5327747652856875,-0.7593393616192627,-0.6749772243371965,27.5,-0.16270874294633084,2.94,-0.5555675426100266,-0.47706659792614525,27.4428571429,5.95714285714,31.1,22.8,8.1,26
sj,1992,21,1992-05-20,0.1024,0.0686,0.06238333,0.0574,71.85,-0.5652228548669993,-0.5429744077127366,0.4343958988230532,-0.25205105439632813,-0.3554944546715866,570.5,1.9853179170770678,71.85,0.4558643887247486,0.5521098663672187,27.8571428571,6.77142857143,32.8,23.3,22.1,23
sj,1992,22,1992-05-27,0.1215,0.066575,0.2191571,0.2130143,186.25,-0.3891275512813117,-0.37608901475569956,0.802180145628376,0.08614115041892957,-0.19575306983880433,130.3,2.474388871133983,186.25,0.8484719775759967,-0.20463753385472216,27.4285714286,5.95714285714,31.7,23.9,80.2,20
sj,1992,23,1992-06-03,0.12165,0.13995,0.1100857,0.1022286,42.24,0.026214474907646685,0.038033997460989295,0.9244660919781961,-0.25205105439632813,0.44321246949237014,50.0,2.038532891352233,42.24,0.9550368945125155,-0.7192257659802157,27.5,6.91428571429,31.7,22.8,103.9,19
sj,1992,24,1992-06-10,0.08395,0.0856,0.1023714,0.1117714,43.21,-0.1462374778097568,-0.19066080074358505,0.68545265165071,-0.6747913104154243,0.28347108465958787,43.8,1.7555643773620522,43.21,0.6764724624321691,-0.9916548300728273,28.2,6.87142857143,32.8,24.4,102.4,20
sj,1992,25,1992-06-17,0.10445,0.15315,0.1811571,0.1920857,52.07,-0.12073402003145826,-0.19684174109529395,0.6131927747043215,-0.25205105439632813,-0.19575306983880433,37.1,1.5718460138014823,52.07,0.5923422648024914,-0.9613849340554742,28.2857142857,6.74285714286,32.8,24.4,29.8,26
sj,1992,26,1992-06-24,0.1302,0.1302,0.13938,0.11475,52.96,0.42091084589287864,0.3161763184791365,0.8346044495110775,0.4243333552342353,0.6029538543251524,33.7,1.1368347161341896,52.96,0.831645937997714,-1.5365129582156738,28.4857142857,7.02857142857,32.8,23.9,5.4,29
sj,1992,27,1992-07-01,0.1194,0.1439,0.1693286,0.1684714,10.74,0.9382667031949347,1.0331654139860325,0.7641973900220737,0.4243333552342353,0.8425659315743484,10.0,0.11899274787216431,10.74,0.7400375005990892,-0.3862569098952746,29.2285714286,6.64285714286,33.3,25.6,3.1,31
sj,1992,28,1992-07-08,0.056066665,0.192,0.1468571,0.1530714,1.86,1.0305649317092067,1.193869865726038,0.7141713212671582,0.762525560049493,1.162048701239913,5.4,-0.12849911663080402,1.86,0.6755376824774082,0.7034593463904186,28.7285714286,6.61428571429,32.8,24.4,1.8,28
sj,1992,29,1992-07-15,0.112,0.1255,0.14214,0.1825333,94.14,0.609150652939649,0.5572329973871286,0.6196776354808544,0.4243333552342353,0.6029538543251524,46.1,0.3601494963688825,94.14,0.5848640250335443,-0.9613849340554742,27.6285714286,6.04285714286,31.7,23.9,45.2,26
sj,1992,30,1992-07-22,-0.1396,0.05918,0.1371286,0.1288714,33.51,0.13065720688295296,0.1616528062255173,0.5048029589605362,-0.16750300319248967,0.6029538543251524,69.04,0.9024354247009586,33.51,0.4661469684234094,-0.9008451420419571,27.5571428571,6.85714285714,31.7,23.3,41.0,32
sj,1992,31,1992-07-29,0.0539,0.1261333,0.1337714,0.1499143,31.12,-0.040580294978268844,-0.0670419911137837,0.4204997688655347,-0.421147156803957,0.3633417770759563,58.8,1.0092877143085135,31.12,0.3782776509092594,-1.3548935821539325,27.9714285714,6.92857142857,32.2,22.8,14.2,35
sj,1992,32,1992-08-05,0.152675,0.173275,0.1500429,0.1450571,59.22,0.5800038442930663,0.6314042824727613,0.6882318781609896,0.17068920162276802,0.28347108465958787,27.1,0.5476689295332026,59.22,0.6615159828288392,-0.05328805381033343,28.0714285714,6.1,31.7,23.3,16.6,33
sj,1992,33,1992-08-12,0.16395,0.12665,0.2150571,0.2192714,65.55,0.12094160428412748,0.03185305624395787,0.5900325574599904,0.00159309921513918,0.44321246949237014,81.8,1.1288102358990169,65.55,0.5755162252896421,-1.0521946220863447,27.6714285714,7.55714285714,31.7,22.8,41.9,30
sj,1992,34,1992-08-19,0.1146,0.1368,0.1855857,0.1925714,68.22,0.3553305251629323,0.4768807710844646,0.7243618163099443,0.5088814064380257,0.8425659315743484,61.6,1.0008408929865478,68.22,0.6970376218294907,-0.4467967019087917,28.2142857143,6.92857142857,33.9,24.4,42.7,52
sj,1992,35,1992-08-26,0.0875,0.0817,0.1799429,0.2217571,27.7,0.8447540246746355,0.8415562587569355,0.622456861342655,0.762525560049493,0.6828245467415662,28.9,-0.019957462735206117,27.7,0.6035596245213466,-0.05328805381033343,28.2714285714,6.82857142857,32.2,23.9,3.1,59
sj,1992,36,1992-09-02,0.0895,0.2175,0.1240143,0.1256571,61.55,0.8799730859018174,0.8415562587569355,0.6993487822567077,0.5934294576418642,0.9224366239907169,34.36,0.08055971089565885,61.55,0.6727333425476943,-0.5376063899396624,28.7285714286,7.48571428571,34.4,24.4,6.5,67
sj,1992,37,1992-09-09,0.123975,0.1768,0.2357429,0.2148286,21.34,0.5557148365208432,0.4954235921395421,0.5446385320242232,0.762525560049493,0.7626952391579347,87.2,0.2951089722547944,21.34,0.5343859064949987,-0.9008451420419571,28.0285714286,6.54285714286,32.2,23.9,23.6,65
sj,1992,38,1992-09-16,0.0519,0.07226667,0.1775714,0.1588143,41.32,0.7694581021959699,0.7673849728059804,0.6576603910871568,0.762525560049493,0.9224366239907169,32.6,0.17558645066429096,41.32,0.6577768629443669,-0.23490742985088675,28.1428571429,7.08571428571,32.8,23.9,28.9,74
sj,1992,39,1992-09-23,0.1435,0.1435,0.1984,0.2122714,95.55,0.1865219241639676,0.16783374744249954,0.7679030242883269,0.08614115041892957,0.5230831619087386,116.79,1.4096670445734905,95.55,0.7951895190423038,-0.8705752460246036,27.5571428571,7.24285714286,32.8,23.3,60.9,70
sj,1992,40,1992-09-30,0.1972,0.12715,0.1581333,0.09435,97.7,0.46827440973103696,0.45215700881235565,0.6697037042358068,0.8470736112533315,0.28347108465958787,34.2,0.6992893720939571,97.7,0.6989071818044459,-0.32571711788175745,27.9714285714,7.22857142857,33.3,23.3,22.6,61
sj,1992,41,1992-10-07,0.137225,0.10745,0.1771857,0.1911,23.1,1.0147770765297819,0.989898830658895,0.860543892617246,1.2698138672724275,0.8425659315743484,19.4,0.23809292837587478,23.1,0.8905370763254009,1.7023659146664292,28.8857142857,7.8,35.0,23.9,0.0,53
sj,1992,42,1992-10-14,0.3371,0.1979,0.1945857,0.1832286,18.95,0.8884742384945675,0.903365664004522,0.5159198630562541,1.1007177648647988,0.3633417770759563,11.3,-0.3244653710875296,18.95,0.5054077273085357,1.0969679945100659,29.1571428571,7.11428571429,33.3,25.0,8.0,76
sj,1992,43,1992-10-21,-0.0156,0.0312,0.1042167,0.1129833,12.18,0.6589431184901223,0.6314042824727613,0.35565116110013184,0.2552372528266065,0.9224366239907169,21.5,-0.3122174801913741,12.18,0.3324734322099471,0.1283313222514079,28.6571428571,7.45714285714,32.8,23.9,11.9,61
sj,1992,44,1992-10-28,0.1242,0.1254,0.1156,0.1124286,80.58,0.6200807063946079,0.5695948780904972,0.45940893352476897,0.8470736112533315,-0.19575306983880433,25.0,-0.006442548637800524,80.58,0.4652121884032151,1.2180475785371003,28.6714285714,7.28571428571,33.3,23.9,18.6,57
sj,1992,45,1992-11-04,0.0866,0.1209667,0.2244429,0.2498571,64.0,0.623724057262892,0.5757758184422062,0.7604917551073412,0.17068920162276802,1.0023073164071308,27.7,0.6270690498887178,64.0,0.7811678194591684,-0.8100354540110865,28.3857142857,7.7,33.3,22.2,14.2,44
sj,1992,46,1992-11-11,0.118,0.1422,0.08945,0.0668,40.06,-0.027221341511159163,0.01949117554058925,-0.014912312215507558,-0.3365991056001666,0.12372969982676019,31.72,0.023966008103536413,40.06,-0.035829877359504665,-0.083557949806498,27.5428571429,6.84285714286,31.7,22.8,161.0,34
sj,1992,47,1992-11-18,0.0764,0.05613333,0.1343714,0.06401429,43.44,-0.621087572148014,-0.7778501454036973,-0.28820287323456356,-0.5902432592115858,-0.5152358395043689,49.97,0.3914027352246723,43.44,-0.3069160696709041,-1.3246236861577678,26.6857142857,7.0,31.1,22.2,26.1,47
sj,1992,48,1992-11-25,0.0971,0.1026333,0.1617143,0.1198286,47.42,-0.3478362391736947,-0.38226995510740847,0.6122663656513896,-0.16750300319248967,-0.2756237622552182,128.1,1.9675795923186836,47.42,0.6493638432206589,-0.9613849340554742,27.4,6.77142857143,32.8,23.3,46.3,60
sj,1992,49,1992-12-02,0.1083,0.074125,0.1750667,0.15275,53.73,-0.5215026418971735,-0.5491553480643964,0.10088877335777952,-0.5902432592115858,-0.19575306983880433,54.8,1.0988240202444728,53.73,0.0931697590147268,-1.1127344140998623,26.6285714286,7.24285714286,31.1,22.2,62.6,60
sj,1992,50,1992-12-09,0.0547,0.1099,0.1981571,0.2159667,86.28,-0.2883281710243959,-0.23392738407077152,-0.2900556906919482,-0.6747913104154243,0.20360039224317403,19.23,-0.18340345516444787,86.28,-0.3349594688371728,-0.7192257659802157,26.9142857143,7.18571428571,31.1,22.2,9.4,53
sj,1992,51,1992-12-16,-0.00042500000000000003,0.066425,0.1923429,0.1941286,0.0,-0.669665586842354,-0.5862409910398739,-0.8227406827725418,-0.5056952080077954,-0.6749772243371965,24.94,-0.6712073860201129,0.0,-0.8406754345045604,0.40076038632283095,26.6857142857,8.38571428571,32.2,21.7,47.5,36
sj,1992,52,1992-12-23,-0.01008,0.06821667,0.0869,0.0733125,0.0,-1.6157224255006903,-1.5875533479166257,-1.489754934351605,-1.8584640272688742,-0.9145893015863472,23.8,-0.6429105346240475,0.0,-1.4473476372490393,-1.1127344140998623,25.9142857143,6.48571428571,29.4,21.7,5.5,31
sj,1993,53,1993-01-01,-0.01008,0.06821667,0.0869,0.0733125,0.0,-1.1598177566976773,-1.2006264741127295,-1.2596350176897735,-1.0975315664345204,-1.4896582869844088,23.8,-0.842846795101505,0.0,-1.2033700641753233,-0.4286347643110935,25.9142857143,6.48571428571,29.4,21.7,5.5,30
sj,1993,1,1993-01-08,0.02835,0.04366667,0.07865714,0.04645714,46.79,-1.3655456494424125,-1.414487014607929,-0.6142987295188884,-1.604819873657455,-0.9145893015863472,41.9,0.8711821858451646,46.79,-0.6649367994762592,-1.17327420611338,25.8714285714,6.5,30.6,21.7,28.0,32
sj,1993,2,1993-01-15,0.03006667,0.03785,0.1318857,0.1092,0.0,-1.480918434872726,-1.5937342882683345,-1.3155901017895217,-1.7739159760650838,-0.8347186091699788,27.5,-0.5284561058089882,0.0,-1.3538696399408952,-1.5667828542118378,24.5,7.04285714286,28.3,20.6,23.5,28
sj,1993,3,1993-01-22,0.03075,0.11345,0.2260571,0.2200286,0.0,-1.4214103667234272,-1.3464966690086828,-1.3109580584703366,-1.5202718224536165,-0.8347186091699788,11.2,-0.5757583051646878,0.0,-1.3389131603375666,-0.5376063899396624,24.8571428571,7.12857142857,30.0,20.0,6.6,33
sj,1993,4,1993-01-29,0.06613333,0.05705,0.1303667,0.1473833,0.0,-1.7906032790803028,-1.7791625022804491,-1.4628890828410206,-1.7739159760650838,-1.3938134560847395,21.8,-0.3160185497655639,0.0,-1.4585649969678944,-0.7797655580149219,24.4,6.1,28.9,20.0,15.2,33
sj,1993,5,1993-02-05,0.047425,0.02253333,0.09238571,0.09468571,75.97,-1.2319561088205235,-1.2970491453297874,-0.6902642413799724,-0.7593393616192627,-1.3139427636683256,26.3,0.4961433195165201,75.97,-0.7088714582006175,-0.7797655580149219,26.6714285714,7.64285714286,31.7,19.4,9.4,35
sj,1993,6,1993-02-12,0.2738,0.0558,0.2020857,0.2047857,0.0,-2.107574825874554,-2.063485764515579,-1.443434500511385,-1.3511757200459877,-2.0327789954159137,14.3,0.2642780744562289,0.0,-1.4071520984091546,-0.23490742985088675,25.4285714286,6.74285714286,30.0,20.6,2.1,22
sj,1993,7,1993-02-19,0.1108667,0.173375,0.2375143,0.2274143,14.71,-1.11658332339021,-1.049811526935458,-1.1377196349611485,-1.4357237712497781,-0.6749772243371965,7.2,-0.7092180819098254,14.71,-1.1669136451937387,0.06779153021670088,26.2714285714,8.1,31.7,20.6,2.8,13
sj,1993,8,1993-02-26,0.0478,0.1339,0.2699286,0.2615857,0.0,-1.9594118800792675,-2.001676360133315,-1.8130715647741296,-1.0129835152306819,-2.112649687832282,21.5,-0.8025554574495392,0.0,-1.7726510680488925,0.673189450394254,25.7,7.3,32.2,20.6,5.5,13
sj,1993,9,1993-03-05,0.1744667,0.1338,0.1584833,0.1399167,0.0,-1.750526416978761,-1.6802674549227075,-2.065981135059134,-1.3511757200459877,-1.6334255333339356,1.8,-1.686937648966427,0.0,-1.990454801826598,0.7337292424077712,25.5714285714,8.15714285714,30.0,21.1,2.3,21
sj,1993,10,1993-03-12,0.09403333,0.214,0.2035714,0.2538286,0.0,-2.2508799690952688,-2.199466454848798,-2.8024760370742694,-2.0275601296765506,-2.5120031499142605,2.7,-2.4496856135771,0.0,-2.586844424872416,0.06779153021670088,24.9,7.61428571429,29.4,19.4,2.5,17
sj,1993,11,1993-03-19,-0.0411,-0.0436,0.1725333,0.1717714,9.68,-1.035215148330897,-1.0127258839599804,-0.9107495077822757,-0.7593393616192627,-1.3938134560847395,10.5,-0.3392473083861852,9.68,-0.9631316109991676,0.49157007433251265,26.9285714286,8.47142857143,33.3,21.1,0.5,11
sj,1993,12,1993-03-26,0.03225,0.10315,0.1850143,0.2041857,27.0,-1.2647462683353905,-1.3094110268985277,-1.2155379642796171,-1.2666276688421492,-0.754847916753565,13.0,-0.6158807063996761,27.0,-1.235152583265327,-0.4165268059126281,26.1428571429,7.52857142857,31.1,20.6,12.8,8
sj,1993,13,1993-04-02,0.1194,0.08853333,0.1404714,0.1174286,0.0,-1.4736317322860513,-1.5072011216139616,-0.8329311784638439,-1.604819873657455,-1.234072071251957,20.27,0.551047658050164,0.0,-0.8743275135302578,-0.6586859739666977,26.8857142857,7.62857142857,32.8,22.2,4.1,8
sj,1993,14,1993-04-09,0.09995,0.0423,0.1903667,0.2082143,7.49,-1.1287278268512444,-1.1178018716693818,-0.8718403431230414,-1.0129835152306819,-0.8347186091699788,14.2,-0.10864908652714406,7.49,-0.8986317928120531,-0.20463753385472216,27.2,7.71428571429,32.8,21.1,4.6,6
sj,1993,15,1993-04-16,-0.0158,0.01885,0.068,0.0834,19.74,-0.9016256077090079,-1.0250877646633492,-0.6689568415929891,-1.0129835152306819,-1.0743306864191748,23.2,0.008761729718087845,19.74,-0.6780237191046338,1.2785873705506183,27.0714285714,7.78571428571,33.3,22.2,11.7,6
sj,1993,16,1993-04-23,0.0828,0.0788,0.1334571,0.1317,114.85,-1.313324283029682,-1.2476016216509411,-0.664324798273804,-1.0129835152306819,-2.192520380248696,63.49,0.691687232916013,114.85,-0.6855019588735809,0.673189450394254,25.8714285714,7.44285714286,31.1,21.7,8.4,7
sj,1993,17,1993-04-30,0.07295,0.09256667,0.1315167,0.1252286,33.35,-0.40977320818525065,-0.42553653843454575,0.06290601710296105,-0.7593393616192627,-0.19575306983880433,34.3,0.8052969795870549,33.35,0.039887300481031625,0.03752163422053723,27.4857142857,8.38571428571,32.8,22.2,28.3,12
sj,1993,18,1993-05-07,0.07965,0.06415,0.1547429,0.1291571,37.35,-0.7826094714104103,-0.8643833120580211,0.10552081667692778,-1.0129835152306819,-0.2756237622552182,40.7,1.5224321091005069,37.35,0.08008283938634983,-1.2640838941442507,26.9428571429,6.27142857143,32.2,22.2,114.3,17
sj,1993,19,1993-05-14,0.07305,0.052,0.1074857,0.1070286,34.9,-1.191879246718982,-1.2908682049780784,-0.16221129261852724,-0.7593393616192627,-0.9145893015863472,142.4,1.652513157328683,34.9,-0.17604687338715322,0.0980614262340544,26.4714285714,6.0,31.1,22.8,18.3,10
sj,1993,20,1993-05-21,0.1769,0.0901,0.1792,0.1866833,14.84,-0.39884315473024345,-0.4008127770278085,0.14720920719796257,-0.08295495198869926,-0.6749772243371965,55.67,1.035895201446096,14.84,0.2100172556499064,-0.5073364939223098,28.2285714286,7.22857142857,33.9,23.3,4.6,10
sj,1993,21,1993-05-28,0.01645,0.10485,0.05147143,0.0644,78.17,0.24724444231934184,0.16783374744249954,1.023591821083648,0.4243333552342353,0.28347108465958787,100.2,1.9118305716705783,78.17,1.0793626309820779,-0.3862569098952746,28.9428571429,7.22857142857,33.9,23.3,32.1,18
sj,1993,22,1993-06-04,0.00305,0.0506,0.1981857,0.1761,62.2,-0.19481549250404845,-0.23392738407077152,0.8781456574894969,0.08614115041892957,0.04385900741039176,93.2,2.355711031687505,62.2,0.9260587153260524,-1.1430043100960265,27.6428571429,5.88571428571,31.1,22.8,58.3,19
sj,1993,23,1993-06-11,0.1206,0.07148333500000001,0.1537714,0.1484857,8.48,1.3475364785035062,1.3422124376279974,1.2199904618371673,1.2698138672724275,1.0023073164071308,20.2,0.4978326837749987,8.48,1.2794055452921742,0.40076038632283095,29.9,7.38571428571,34.4,25.0,1.3,12
sj,1993,24,1993-06-18,0.0986,0.0785,0.2209429,0.2193714,30.65,0.09422369564969559,0.06893869921943543,0.41864695140815,-0.25205105439632813,0.3633417770759563,55.5,0.757150098116894,30.65,0.3885602306079202,-0.7494956619975683,27.7285714286,6.78571428571,32.2,23.3,57.9,22
